data,label,CCT_xc_distance,CCT_xc_count5,CCT_xc_count7,CCT_x4_distance,CCT_x4_count5,CCT_x4_count7,r50_xc_distance,r50_xc_count5,r50_xc_count7,r50_xc_xs5,r50_xc_xs3,r50_x4_distance,r50_x4_count5,r50_x4_count7
chest_hosp/train/0/CX-0-0269.jpeg_000,1,0.2711837592524551,3,4,0.2036017194404891,5,7,8.251818695015345e-08,5,7,5,3,0.020253087006966153,5,7
chest_hosp/train/0/CX-0-0269.jpeg_001,0,0.04358297254981147,2,3,0.5756865869057791,0,0,1.9945909561366555,0,0,0,0,0.2278060282656078,0,0
chest_hosp/train/0/CX-0-0270.jpeg_000,1,1.2929671596885375,5,7,0.13159969488490675,5,7,4.487749756143522e-06,5,7,5,3,0.01563463679518684,5,7
chest_hosp/train/0/CX-0-0270.jpeg_001,0,1.9752513979657396,0,0,0.815967366948424,0,0,1.9949385795335763,0,0,0,0,0.24153981459022433,0,0
chest_hosp/train/0/CX-0-0271.jpeg_000,1,1.2239204446422987,5,7,0.231823684300973,5,7,4.036353085434818e-06,5,7,5,3,0.03897056621237427,5,7
chest_hosp/train/0/CX-0-0271.jpeg_001,0,1.95696638375008,0,0,0.8316687030600609,0,0,1.9949230263160098,0,0,0,0,0.25462519150232144,0,0
chest_hosp/train/0/CX-0-0272.jpeg_000,1,0.4111986606263949,0,1,0.138093728395009,5,7,2.941802027534024e-06,5,7,5,3,0.023193585377699333,5,7
chest_hosp/train/0/CX-0-0272.jpeg_001,0,0.0059678766479593914,5,6,0.43014834779538313,0,0,1.9948811111610838,0,0,0,0,0.2220530959469691,0,0
chest_hosp/train/0/CX-0-0273.jpeg_000,1,1.3633555826228467,5,7,0.11567592631137291,5,7,2.3175257934937576e-08,5,7,5,3,0.04155993508754341,5,7
chest_hosp/train/0/CX-0-0273.jpeg_001,0,1.9890085225829193,0,0,0.7443274825752024,0,0,1.994655322775722,0,0,0,0,0.2560709710489585,0,0
chest_hosp/train/0/CX-0-0274.jpeg_000,1,0.019417170706936937,5,7,0.14969689057175084,5,7,1.264990338534222e-05,5,7,5,3,0.02968221732738474,5,7
chest_hosp/train/0/CX-0-0274.jpeg_001,0,0.6826960186790483,0,0,0.5858398303552176,0,0,1.995140905850001,0,0,0,0,0.21552926683392393,0,0
chest_hosp/train/0/CX-0-0275.jpeg_000,1,1.3829667029725075,5,7,0.17031487001651335,5,7,2.6337842908841225e-06,5,7,5,3,0.008275360607666427,5,7
chest_hosp/train/0/CX-0-0275.jpeg_001,0,1.9919128525241105,0,0,0.9195904489560903,0,0,1.9948679157819498,0,0,0,0,0.23925327478674197,0,0
chest_hosp/train/0/CX-0-0276.jpeg_000,1,0.05964155075844946,4,6,0.18129495055686828,5,7,9.467285932984737e-07,5,7,5,3,0.024331618611628802,5,7
chest_hosp/train/0/CX-0-0276.jpeg_001,0,0.23736077500450892,1,1,0.5750334624979727,0,0,1.9947745001546386,0,0,0,0,0.23136516616254044,0,0
chest_hosp/train/0/CX-0-0277.jpeg_000,1,1.3793679774918155,4,6,0.2580220790804948,5,7,3.123182146236303e-08,5,7,5,3,0.01314935627583913,5,7
chest_hosp/train/0/CX-0-0277.jpeg_001,0,1.9914112874022845,1,1,1.031533841515418,0,0,1.9946071807721637,0,0,0,0,0.23719326740276958,0,0
chest_hosp/train/0/CX-0-0278.jpeg_000,1,1.4228894609075047,5,7,0.26832830305678346,5,7,1.5604683730185975e-05,5,7,5,3,0.017911248192449047,5,7
chest_hosp/train/0/CX-0-0278.jpeg_001,0,1.996504363478846,0,0,1.0930869120382194,0,0,1.9940395398390511,0,0,0,0,0.22305796627688168,0,0
chest_hosp/train/0/CX-0-0279.jpeg_000,1,0.6635565474584801,4,5,0.2080720313572738,5,7,7.731579196534888e-06,5,7,5,3,0.04624307919893467,5,7
chest_hosp/train/0/CX-0-0279.jpeg_001,0,1.6498514136656048,1,2,0.6433370278017474,0,0,1.9950322383963706,0,0,0,0,0.21686440667113083,0,0
chest_hosp/train/0/CX-0-0280.jpeg_000,1,1.3535329119927917,5,7,0.2660105880171959,5,7,2.318929354427901e-06,5,7,5,3,0.037321842709902686,5,7
chest_hosp/train/0/CX-0-0280.jpeg_001,0,1.9873980517385375,0,0,0.8513147626011012,0,0,1.994407944760868,0,0,0,0,0.22056949998458542,0,0
chest_hosp/train/0/CX-0-0281.jpeg_000,1,1.4405814955683227,5,7,0.20124353389094296,5,7,1.4078290276886563e-06,5,7,5,3,0.052756541408604196,5,7
chest_hosp/train/0/CX-0-0281.jpeg_001,0,1.9979511985819014,0,0,0.7152265109556907,0,0,1.9948052841502544,0,0,0,0,0.2243455367416316,0,0
chest_hosp/train/0/CX-0-0282.jpeg_000,1,0.5205044285732439,0,0,0.15772623625738125,5,7,1.557547572073048e-05,5,7,5,3,0.01654810919684968,5,7
chest_hosp/train/0/CX-0-0282.jpeg_001,0,0.00020381060804475215,5,7,0.4089333144197195,0,0,1.9951950473909823,0,0,0,0,0.24706284134478718,0,0
chest_hosp/train/0/CX-0-0283.jpeg_000,1,1.2952330029345256,5,7,0.16450412913312695,5,7,5.081225808778456e-06,5,7,5,3,0.015582676776675575,5,7
chest_hosp/train/0/CX-0-0283.jpeg_001,0,1.9757728134916626,0,0,0.7982702512180626,0,0,1.9949578489337156,0,0,0,0,0.2374572757716863,0,0
chest_hosp/train/0/CX-0-0284.jpeg_000,1,0.2746218480654481,3,4,0.09524967260080763,5,7,2.5975651223864027e-05,5,7,5,3,0.03938664074902032,5,7
chest_hosp/train/0/CX-0-0284.jpeg_001,0,0.04213264025073726,2,3,0.5362783730392602,0,0,1.9938614902415654,0,0,0,0,0.23088728326095198,0,0
chest_hosp/train/0/CX-0-0285.jpeg_000,1,1.3678160938533863,5,7,0.15155317692591352,5,7,3.7930151197684836e-07,5,7,5,3,0.021799700580589776,5,7
chest_hosp/train/0/CX-0-0285.jpeg_001,0,1.9897057380245,0,0,0.8800080343164112,0,0,1.99454257739914,0,0,0,0,0.24802879829364988,0,0
chest_hosp/train/0/CX-0-0286.jpeg_000,1,0.489165505754682,0,0,0.15574947577480713,5,7,1.1199473456624531e-05,5,7,5,3,0.019602383895971243,5,7
chest_hosp/train/0/CX-0-0286.jpeg_001,0,0.00012617090066535663,5,7,0.4467784588170727,0,0,1.9951116052392486,0,0,0,0,0.2320309738840134,0,0
chest_hosp/train/0/CX-0-0287.jpeg_000,1,0.44826372039861384,0,1,0.18946717713419825,5,7,7.553468296395138e-07,5,7,5,3,0.03595398322852872,5,7
chest_hosp/train/0/CX-0-0287.jpeg_001,0,0.002058499271440417,5,6,0.4436844149220547,0,0,1.9945051499430133,0,0,0,0,0.22069029531965922,0,0
chest_hosp/train/0/CX-0-0288.jpeg_000,1,1.3513272528819704,5,7,0.3127673675765885,5,7,2.724607923110245e-05,5,7,5,3,0.06870967553381124,5,7
chest_hosp/train/0/CX-0-0288.jpeg_001,0,1.9870223180267486,0,0,0.8951309204820426,0,0,1.9938422079804208,0,0,0,0,0.22006022046909435,0,0
chest_hosp/train/0/CX-0-0289.jpeg_000,1,0.02154955847679363,3,4,0.15233964862261962,5,7,2.15279331894358e-06,5,7,5,3,0.012840175010001453,5,7
chest_hosp/train/0/CX-0-0289.jpeg_001,0,0.3344371731192525,2,3,0.6235274508075157,0,0,1.9948456186713948,0,0,0,0,0.23605634817288257,0,0
chest_hosp/train/0/CX-0-0290.jpeg_000,1,0.3767635617906331,2,3,0.25100925146407405,5,7,3.3504622940827566e-05,5,7,5,3,0.02411194278613571,5,7
chest_hosp/train/0/CX-0-0290.jpeg_001,0,0.01162150591306832,3,4,0.5250239619997809,0,0,1.9937527950283036,0,0,0,0,0.23328006254776257,0,0
chest_hosp/train/0/CX-0-0291.jpeg_000,1,0.4115828998716605,1,1,0.10788705029939816,5,7,1.6868682839454863e-07,5,7,5,3,0.018844604754596928,5,7
chest_hosp/train/0/CX-0-0291.jpeg_001,0,0.005916139747909832,4,6,0.4166377106272182,0,0,1.994692999454382,0,0,0,0,0.23212555027938142,0,0
chest_hosp/train/0/CX-0-0292.jpeg_000,1,1.3465446257438323,5,7,0.25028929553486146,5,7,3.562817675950569e-05,5,7,5,3,0.04326746473320098,5,7
chest_hosp/train/0/CX-0-0292.jpeg_001,0,1.9861899481749874,0,0,0.8890031588423224,0,0,1.9954710119161851,0,0,0,0,0.26313939086682603,0,0
chest_hosp/train/0/CX-0-0293.jpeg_000,1,0.388371239988645,0,0,0.1880184800505602,5,7,4.770019899069666e-07,5,7,5,3,0.03260728243143718,5,7
chest_hosp/train/0/CX-0-0293.jpeg_001,0,0.009485988660322464,5,7,0.612153488035524,0,0,1.994531538459908,0,0,0,0,0.2417406218200837,0,0
chest_hosp/train/0/CX-0-0294.jpeg_000,1,1.3446827759931965,5,7,0.17947387405535897,5,7,1.2353712253165838e-07,5,7,5,3,0.02091750574545026,5,7
chest_hosp/train/0/CX-0-0294.jpeg_001,0,1.98585940122266,0,0,0.8191105420852629,0,0,1.9946843767573779,0,0,0,0,0.23060746473485305,0,0
chest_hosp/train/0/CX-0-0295.jpeg_000,1,0.43199426714973244,1,2,0.2754347610419713,5,7,1.4437482047546801e-05,5,7,5,3,0.04624797887573029,5,7
chest_hosp/train/0/CX-0-0295.jpeg_001,0,0.0035100822914831964,4,5,0.7287393421283788,0,0,1.994062737744089,0,0,0,0,0.22279740310267027,0,0
chest_hosp/train/0/CX-0-0296.jpeg_000,1,1.2868639175623318,5,7,0.11814745574406427,5,7,3.989051695629797e-06,5,7,5,3,0.021330032016112943,5,7
chest_hosp/train/0/CX-0-0296.jpeg_001,0,1.9738215985990961,0,0,0.8135952664776243,0,0,1.9949213457943293,0,0,0,0,0.2312741583606468,0,0
chest_hosp/train/0/CX-0-0297.jpeg_000,1,1.3215692295470312,5,7,0.09044885364625577,5,7,2.1983450905316282e-05,5,7,5,3,0.008679661630349944,5,7
chest_hosp/train/0/CX-0-0297.jpeg_001,0,1.9814555781396312,0,0,0.7667501506796052,0,0,1.9952972539276819,0,0,0,0,0.23254382390665818,0,0
chest_hosp/train/0/CX-0-0298.jpeg_000,1,1.1868069624227575,4,6,0.14870007419694808,5,7,1.461469721575348e-06,5,7,5,3,0.023466782064293756,5,7
chest_hosp/train/0/CX-0-0298.jpeg_001,0,1.9452753286163795,1,1,0.7377596031697242,0,0,1.9948085073675073,0,0,0,0,0.2402686222443683,0,0
chest_hosp/train/0/CX-0-0299.jpeg_000,1,0.44661675430971004,2,2,0.22383665825683208,5,7,1.3889153564483614e-05,5,7,5,3,0.047505127875455466,5,7
chest_hosp/train/0/CX-0-0299.jpeg_001,0,0.002187171807701782,3,5,0.5087782701652771,0,0,1.9940739430384893,0,0,0,0,0.23090859051361,0,0
chest_hosp/train/0/CX-0-0300.jpeg_000,1,1.364602516864052,5,7,0.2076263607356399,5,7,4.558994942671646e-07,5,7,5,3,0.012629738018233083,5,7
chest_hosp/train/0/CX-0-0300.jpeg_001,0,1.9892055839000058,0,0,0.8985021505274549,0,0,1.9945338201235203,0,0,0,0,0.23035737126646183,0,0
chest_hosp/train/0/CX-0-0301.jpeg_000,1,1.0926007036613556,5,7,0.10270630142198112,5,7,3.2117183772495395e-06,5,7,5,3,0.027750435576992416,5,7
chest_hosp/train/0/CX-0-0301.jpeg_001,0,1.909990067382917,0,0,0.6918372074020313,0,0,1.994892103392108,0,0,0,0,0.24785831773696487,0,0
chest_hosp/train/0/CX-0-0302.jpeg_000,1,0.531363801197309,0,0,0.17069786394959352,5,6,5.70325584536846e-08,5,7,5,3,0.03142919279368239,5,7
chest_hosp/train/0/CX-0-0302.jpeg_001,0,0.0005288410412923605,5,7,0.349517783352544,0,1,1.9946679577532052,0,0,0,0,0.22863077747492044,0,0
chest_hosp/train/0/CX-0-0303.jpeg_000,1,0.4920038885458069,0,0,0.2753501765020947,4,6,1.996051893771167e-07,5,7,5,3,0.03725424635350627,5,7
chest_hosp/train/0/CX-0-0303.jpeg_001,0,7.921506600083728e-05,5,7,0.29730007334433783,1,1,1.9945674995496852,0,0,0,0,0.238285418787334,0,0
chest_hosp/train/0/CX-0-0304.jpeg_000,1,0.9764173234943762,4,6,0.13146262406307652,5,7,3.3703540830432033e-06,5,7,5,3,0.02272435224756486,5,7
chest_hosp/train/0/CX-0-0304.jpeg_001,0,1.8557205045894136,1,1,0.6835408526330706,0,0,1.994898343612158,0,0,0,0,0.24104165797019794,0,0
chest_hosp/train/0/CX-0-0305.jpeg_000,1,0.4875751417247174,0,0,0.2916141541787751,5,5,4.6118341037182375e-06,5,7,5,3,0.019684041460907853,5,7
chest_hosp/train/0/CX-0-0305.jpeg_001,0,0.00015728593946484626,5,7,0.37293627677550045,0,2,1.9943142548849715,0,0,0,0,0.2245858484004476,0,0
chest_hosp/train/0/CX-0-0306.jpeg_000,1,0.4379997550305039,0,0,0.24027642380173542,5,7,5.377589953226014e-06,5,7,5,3,0.0357362487198577,5,7
chest_hosp/train/0/CX-0-0306.jpeg_001,0,0.0029271685227088007,5,7,0.4743822572818951,0,0,1.9949670366142649,0,0,0,0,0.22021164827950868,0,0
chest_hosp/train/0/CX-0-0307.jpeg_000,1,1.3304872655000468,5,7,0.2439114093905459,5,7,3.496742879693926e-07,5,7,5,3,0.04395730444423673,5,7
chest_hosp/train/0/CX-0-0307.jpeg_001,0,1.9832201914931384,0,0,0.9222357917874608,0,0,1.9947192477529792,0,0,0,0,0.24270053680605508,0,0
chest_hosp/train/0/CX-0-0308.jpeg_000,1,1.343230943199862,5,6,0.2816672217159515,5,7,1.4193474147550234e-05,5,7,5,3,0.017986768602429093,5,7
chest_hosp/train/0/CX-0-0308.jpeg_001,0,1.9855991237791608,0,1,0.7980273612524549,0,0,1.994067698678738,0,0,0,0,0.21333439897296724,0,0
chest_hosp/train/0/CX-0-0309.jpeg_000,1,1.3323978164428962,5,7,0.2563962426773525,5,7,1.9087847638044053e-06,5,7,5,3,0.05834725367055893,5,7
chest_hosp/train/0/CX-0-0309.jpeg_001,0,1.9835875839941037,0,0,0.9648402333066648,0,0,1.9948333285839426,0,0,0,0,0.25923101633578516,0,0
chest_hosp/train/0/CX-0-0310.jpeg_000,1,1.0515757345168524,4,6,0.16255892486300838,5,7,3.245416904296139e-05,5,7,5,3,0.056990431802887875,5,7
chest_hosp/train/0/CX-0-0310.jpeg_001,0,1.8921693186030006,1,1,0.6774569732985473,0,0,1.9937672223714444,0,0,0,0,0.19121151288805482,0,0
chest_hosp/train/0/CX-0-0311.jpeg_000,1,0.6460089998560541,4,6,0.11467482218281277,5,7,1.8802502391723763e-06,5,7,5,3,0.02459165132174601,5,7
chest_hosp/train/0/CX-0-0311.jpeg_001,0,1.6355275078589884,1,1,0.636850701406966,0,0,1.9944305606697794,0,0,0,0,0.23317728276815064,0,0
chest_hosp/train/0/CX-0-0312.jpeg_000,1,1.3271121738394729,5,7,0.14256525161935352,5,7,5.7379140170343845e-06,5,7,5,3,0.013764835283447185,5,7
chest_hosp/train/0/CX-0-0312.jpeg_001,0,1.9825619719270375,0,0,0.8221863109077573,0,0,1.994977861740825,0,0,0,0,0.24758218464371984,0,0
chest_hosp/train/0/CX-0-0313.jpeg_000,1,1.4298770819693047,5,7,0.3129637631467699,5,7,4.3177535789751254e-05,5,7,5,3,0.041476920901475145,5,7
chest_hosp/train/0/CX-0-0313.jpeg_001,0,1.9971199807396158,0,0,1.04608773121919,0,0,1.9936286593617765,0,0,0,0,0.23110763169212734,0,0
chest_hosp/train/0/CX-0-0314.jpeg_000,1,1.3516147557760823,5,7,0.1746869361573471,5,7,1.539375021453182e-05,5,7,5,3,0.01836365056263123,5,7
chest_hosp/train/0/CX-0-0314.jpeg_001,0,1.9870715859226302,0,0,0.9023409541947701,0,0,1.995191849500665,0,0,0,0,0.2464950417434073,0,0
chest_hosp/train/0/CX-0-0315.jpeg_000,1,1.0031996078718353,5,7,0.09125515687377272,5,7,2.681800344572771e-06,5,7,5,3,0.03717882689162533,5,7
chest_hosp/train/0/CX-0-0315.jpeg_001,0,1.869271229910761,0,0,0.6830672548072958,0,0,1.9948700228334688,0,0,0,0,0.25222356074810215,0,0
chest_hosp/train/0/CX-0-0316.jpeg_000,1,0.4147414951903987,3,5,0.10824166682429615,5,7,5.925953459051669e-07,5,7,5,3,0.012793332350697462,5,7
chest_hosp/train/0/CX-0-0316.jpeg_001,0,0.00550000384487892,2,2,0.5140389356052869,0,0,1.9945198422797938,0,0,0,0,0.22799618477019412,0,0
chest_hosp/train/0/CX-0-0317.jpeg_000,1,0.4668182397298366,1,1,0.19536584766452902,5,7,2.4481046899671455e-06,5,7,5,3,0.012969497708753108,5,7
chest_hosp/train/0/CX-0-0317.jpeg_001,0,0.0008855393533062639,4,6,0.49133270551297636,0,0,1.994859576969509,0,0,0,0,0.23803450803710047,0,0
chest_hosp/train/0/CX-0-0318.jpeg_000,1,1.3488143370419252,4,6,0.19266813856594955,5,7,1.2841527263773855e-06,5,7,5,3,0.011426051392060876,5,7
chest_hosp/train/0/CX-0-0318.jpeg_001,0,1.986587975747186,1,1,0.847609729952784,0,0,1.994797606004025,0,0,0,0,0.23394313082445606,0,0
chest_hosp/train/0/CX-0-0319.jpeg_000,1,0.3668417247265897,3,4,0.17390123142525327,5,7,2.447939136951405e-07,5,7,5,3,0.04875026887800893,5,7
chest_hosp/train/0/CX-0-0319.jpeg_001,0,0.013640345425931288,2,3,0.5218235281117701,0,0,1.994560431947793,0,0,0,0,0.2218915037547161,0,0
chest_hosp/train/0/CX-0-0320.jpeg_000,1,0.23422556292137187,4,5,0.21840519596652497,5,7,4.5424406537653006e-05,5,7,5,3,0.04230397011657039,5,7
chest_hosp/train/0/CX-0-0320.jpeg_001,0,0.06130630685773686,1,2,0.535154118358014,0,0,1.9936017260026482,0,0,0,0,0.2076992964214528,0,0
chest_hosp/train/0/CX-0-0321.jpeg_000,1,0.7399978601745234,3,4,0.12466099664808639,5,7,1.9090580439251603e-05,5,7,5,3,0.018442315846482704,5,7
chest_hosp/train/0/CX-0-0321.jpeg_001,0,1.7085929439418202,2,3,0.6574251638528616,0,0,1.993974764486801,0,0,0,0,0.23074405817957655,0,0
chest_hosp/train/0/CX-0-0322.jpeg_000,1,1.3859532773657857,4,6,0.2564670477245249,5,7,1.0806498270343745e-05,5,7,5,3,0.04059803586585309,5,7
chest_hosp/train/0/CX-0-0322.jpeg_001,0,1.99231827891002,1,1,0.9694570571525502,0,0,1.9941413158175767,0,0,0,0,0.22358094465728917,0,0
chest_hosp/train/0/CX-0-0323.jpeg_000,1,0.30048461681967087,4,6,0.1441515486232572,5,7,6.750111887221522e-07,5,7,5,3,0.01643972938560656,5,7
chest_hosp/train/0/CX-0-0323.jpeg_001,0,0.03219795077530352,1,1,0.611653477263528,0,0,1.9947526159475029,0,0,0,0,0.23209042411677205,0,0
chest_hosp/train/0/CX-0-0324.jpeg_000,1,0.16882861180572217,2,4,0.1673606552561019,5,7,4.5343501131611674e-07,5,7,5,3,0.01600555928921188,5,7
chest_hosp/train/0/CX-0-0324.jpeg_001,0,0.10436581105162412,3,3,0.5478532901763776,0,0,1.9945340899730768,0,0,0,0,0.227890432620806,0,0
chest_hosp/train/0/CX-0-0325.jpeg_000,1,0.4186120602768185,0,1,0.13298920189827435,5,7,8.331658459814761e-06,5,7,5,3,0.042645349380888264,5,7
chest_hosp/train/0/CX-0-0325.jpeg_001,0,0.005012195128737962,5,6,0.5736237960585746,0,0,1.9942024319541178,0,0,0,0,0.2390459201290155,0,0
chest_hosp/train/0/CX-0-0326.jpeg_000,1,0.4632657537091065,0,0,0.24865286185655022,5,7,5.402668063037019e-06,5,7,5,3,0.02259219667822354,5,7
chest_hosp/train/0/CX-0-0326.jpeg_001,0,0.0010712846117931774,5,7,0.40318866870180603,0,0,1.9942875919595897,0,0,0,0,0.21085471367263187,0,0
chest_hosp/train/0/CX-0-0327.jpeg_000,1,1.0912884525239797,5,7,0.1474026251366024,4,6,6.722237601008985e-07,5,7,5,3,0.04026210034091948,5,7
chest_hosp/train/0/CX-0-0327.jpeg_001,0,1.9094428640267989,0,0,0.7089189396509634,1,1,1.9947523702484768,0,0,0,0,0.2579388288433173,0,0
chest_hosp/train/0/CX-0-0328.jpeg_000,1,0.22635312637197902,2,3,0.17613054798973016,5,7,5.775790220774457e-05,5,7,5,3,0.05764550438948357,5,7
chest_hosp/train/0/CX-0-0328.jpeg_001,0,0.06562908483120766,3,4,0.5341268302431533,0,0,1.993463612220622,0,0,0,0,0.23397206874608278,0,0
chest_hosp/train/0/CX-0-0329.jpeg_000,1,1.243678435276799,4,6,0.21038126523133704,5,7,4.100138316531776e-06,5,7,5,3,0.03793930887870656,5,7
chest_hosp/train/0/CX-0-0329.jpeg_001,0,1.9626656921442356,1,1,0.7620178403364444,0,0,1.9943327084495426,0,0,0,0,0.23182311711310233,0,0
chest_hosp/train/0/CX-0-0330.jpeg_000,1,1.3911724625212476,5,7,0.35142992398200623,5,7,3.875537260000783e-07,5,7,5,3,0.03281904844131267,5,7
chest_hosp/train/0/CX-0-0330.jpeg_001,0,1.993003090957019,0,0,1.0608657552429874,0,0,1.9945415941692466,0,0,0,0,0.2404700498353568,0,0
chest_hosp/train/0/CX-0-0331.jpeg_000,1,0.5114364713060015,0,0,0.3753679712400103,2,4,3.4390009995277637e-07,5,7,4,3,0.04068188667219652,5,7
chest_hosp/train/0/CX-0-0331.jpeg_001,0,4.828572946280474e-05,5,7,0.3625380885476276,3,3,1.9945469210046287,0,0,1,0,0.20115454374939357,0,0
chest_hosp/train/0/CX-0-0332.jpeg_000,1,0.3748855213316059,3,3,0.10851686567045005,5,7,1.5591884638954667e-07,5,7,5,3,0.010090858608750697,5,7
chest_hosp/train/0/CX-0-0332.jpeg_001,0,0.011989768149037627,2,4,0.5891880391941479,0,0,1.9945751380398,0,0,0,0,0.22588785049583326,0,0
chest_hosp/train/0/CX-0-0333.jpeg_000,1,0.5357421924584087,1,1,0.15836872457587114,5,7,7.520594945686909e-07,5,7,5,3,0.041537833573585314,5,7
chest_hosp/train/0/CX-0-0333.jpeg_001,0,0.0007020428340621665,4,6,0.3608788246967518,0,0,1.9945054302404572,0,0,0,0,0.23554680859302157,0,0
chest_hosp/train/0/CX-0-0334.jpeg_000,1,0.3915675972151237,1,3,0.1583511426451516,5,7,4.33009981914978e-06,5,7,5,3,0.015031127132260513,5,7
chest_hosp/train/0/CX-0-0334.jpeg_001,0,0.00893974548380172,4,4,0.574566660274345,0,0,1.9949332431701339,0,0,0,0,0.24410936056567034,0,0
chest_hosp/train/0/CX-0-0335.jpeg_000,1,0.5150959314297221,2,2,0.2706117219973605,5,6,1.0746212091961027e-05,5,7,5,3,0.027417986966765562,5,7
chest_hosp/train/0/CX-0-0335.jpeg_001,0,9.822677869508745e-05,3,5,0.3794117091222924,0,1,1.9941427193436216,0,0,0,0,0.2308545491163374,0,0
chest_hosp/train/0/CX-0-0336.jpeg_000,1,1.0685745390467136,5,7,0.2945205278976202,5,7,7.216992625069807e-06,5,7,5,3,0.03899877755062331,5,7
chest_hosp/train/0/CX-0-0336.jpeg_001,0,1.8997319459771327,0,0,0.7599230632904475,0,0,1.9950189776517757,0,0,0,0,0.2528674358792311,0,0
chest_hosp/train/0/CX-0-0337.jpeg_000,1,0.3901113782677238,3,4,0.15192204853257552,5,7,2.8935388352024916e-06,5,7,5,3,0.03383302204444605,5,7
chest_hosp/train/0/CX-0-0337.jpeg_001,0,1.3844449673695747,2,3,0.6264685748078352,0,0,1.9948790919764594,0,0,0,0,0.21525227938960445,0,0
chest_hosp/train/0/CX-0-0338.jpeg_000,1,0.48499412343020665,1,1,0.131889303253934,5,7,1.084806338425004e-06,5,7,5,3,0.01937420901765108,5,7
chest_hosp/train/0/CX-0-0338.jpeg_001,0,0.00021516412958122455,4,6,0.45980445938700343,0,0,1.994784391800406,0,0,0,0,0.23745018243700866,0,0
chest_hosp/train/0/CX-0-0339.jpeg_000,1,0.5244963564115446,1,1,0.2551394113120159,5,7,3.2132298954934413e-07,5,7,5,3,0.024074856661195243,5,7
chest_hosp/train/0/CX-0-0339.jpeg_001,0,0.0003058531240535123,4,6,0.4974762208322919,0,0,1.9947156941309696,0,0,0,0,0.23766771222894478,0,0
chest_hosp/train/0/CX-0-0340.jpeg_000,1,0.4733040153426544,0,1,0.18366455233117884,5,6,1.6229782073828858e-08,5,7,5,3,0.04342336390688295,5,7
chest_hosp/train/0/CX-0-0340.jpeg_001,0,0.0005929725185815915,5,6,0.36335924349027493,0,1,1.9946516953310316,0,0,0,0,0.24701376589137292,0,0
chest_hosp/train/0/CX-0-0341.jpeg_000,1,0.3163051345014637,4,4,0.17067588586481375,5,7,1.7587624681070224e-06,5,7,5,3,0.030934822659042127,5,7
chest_hosp/train/0/CX-0-0341.jpeg_001,0,0.026916728837192427,1,3,0.5479236270346185,0,0,1.9948253709407209,0,0,0,0,0.2502665204030816,0,0
chest_hosp/train/0/CX-0-0342.jpeg_000,1,0.6372941930717624,4,6,0.13497357077580463,5,7,1.60318283204397e-06,5,7,5,3,0.015376295834864773,5,7
chest_hosp/train/0/CX-0-0342.jpeg_001,0,1.6282927309461663,1,1,0.7039808082741846,0,0,1.9948167442061004,0,0,0,0,0.24267991322444626,0,0
chest_hosp/train/0/CX-0-0343.jpeg_000,1,1.3597230987392448,5,7,0.1687615682878143,5,7,1.5414614544462246e-05,5,7,5,3,0.03443477579468579,5,7
chest_hosp/train/0/CX-0-0343.jpeg_001,0,1.9884249572090638,0,0,0.8370713855401335,0,0,1.9940432598023508,0,0,0,0,0.24078479337521952,0,0
chest_hosp/train/0/CX-0-0344.jpeg_000,1,1.2066674915392017,5,7,0.06927936210406016,4,6,1.2567417152498095e-06,5,7,5,3,0.021077467268724837,5,7
chest_hosp/train/0/CX-0-0344.jpeg_001,0,1.9516902050618676,0,0,0.6650423207172039,1,1,1.9947958540379056,0,0,0,0,0.2339471706488705,0,0
chest_hosp/train/0/CX-0-0345.jpeg_000,1,0.5032888705254108,0,0,0.19260157873322703,5,7,1.3602833817349946e-05,5,7,4,3,0.055574092716340506,5,7
chest_hosp/train/0/CX-0-0345.jpeg_001,0,1.0788841664499671e-07,5,7,0.5047903936189524,0,0,1.994079877764926,0,0,1,0,0.2439122141543243,0,0
chest_hosp/train/0/CX-0-0346.jpeg_000,1,0.4174579174593186,1,1,0.2460006142557497,5,7,1.7383552796124135e-06,5,7,5,3,0.01456499496705188,5,7
chest_hosp/train/0/CX-0-0346.jpeg_001,0,0.005155115645691377,4,6,0.48017180447131447,0,0,1.9948242621608245,0,0,0,0,0.23888797938456008,0,0
chest_hosp/train/0/CX-0-0347.jpeg_000,1,0.30171120585757294,4,6,0.0954667771686526,4,6,1.561665085558772e-05,5,7,5,3,0.02844920732270828,5,7
chest_hosp/train/0/CX-0-0347.jpeg_001,0,0.03176769012382852,1,1,0.5825039720523938,1,1,1.99519576922158,0,0,0,0,0.23996146058165824,0,0
chest_hosp/train/0/CX-0-0348.jpeg_000,1,0.2564799519519607,2,3,0.116156899553432,5,7,7.330765660507055e-06,5,7,5,3,0.025055666692126444,5,7
chest_hosp/train/0/CX-0-0348.jpeg_001,0,0.05015273176486523,3,4,0.5406384602615144,0,0,1.9950219507791704,0,0,0,0,0.2584791924297456,0,0
